Speed,q,p
1180,30.72,850256
1178,30.69,849440
1185,30.61,851519
1182,30.39,850219
1181,30.38,848646
1187,30.32,850406
1182,30.56,850231
1189,32.14,862311
1190,35.14,880637
1188,39.09,903620
1197,43.83,928768
1191,49.88,949377
1197,55.20,973497
1199,58.74,988402
1197,61.70,1001126
1203,63.75,1014820
1203,65.16,1022022
1211,66.77,1038681
1208,68.29,1042780
1210,69.70,1052749
1220,70.60,1070589
1213,71.16,1067983
1220,71.77,1080510
1220,71.87,1080936
1225,71.80,1086211
1232,71.29,1089595
1224,70.78,1076590
1236,70.27,1085235
1236,69.68,1081466
1240,69.52,1085063
1243,69.27,1087323
1239,69.25,1082577
1250,69.09,1094904
1246,68.76,1087996
1252,68.65,1094050
1255,68.58,1097096
1253,69.19,1097727
1263,69.99,1114135
1259,71.42,1121053
1267,72.89,1141482
1269,73.80,1150650
1269,74.61,1157236
1274,75.02,1166527
1273,75.23,1167050
1280,75.35,1175441
1276,75.27,1170578
1282,75.32,1176906
1286,75.21,1180059
1289,75.06,1182740
1293,74.83,1184581
1289,74.63,1178757
1300,74.48,1189840
1299,74.14,1185791
1304,73.93,1189578
1307,73.63,1190877
1308,73.35,1190304
1314,73.04,1186507
1314,72.66,1183735
1322,72.28,1176265
1319,71.86,1175299
1324,71.57,1170230
1324,71.21,1167202
1328,70.90,1163081
1332,70.53,1157884
1330,70.26,1157196
1339,70.01,1150301
1336,69.65,1149492
1342,69.30,1144177
1343,68.85,1140539
1347,68.28,1134759
1349,66.17,1120775
1344,52.51,1055671
1352,37.07,989346
1380,25.77,936912
1401,17.20,906810
1402,11.03,870658
1386,6.96,836256
1361,4.15,805994
1329,1.17,777112
1291,0.00,755176
1251,0.00,734985
1214,0.00,716011
1180,0.00,699267
1146,0.00,683519
1112,0.00,665359
1077,0.00,643487
1044,0.00,622903
1012,0.00,602778
980,0.00,582492
950,0.00,561610
945,0.04,558102
992,2.27,600807
1004,8.04,631672
991,19.40,682064
984,31.54,778310
989,43.95,833611
987,50.52,859322
987,52.51,865526
987,54.25,871307
990,56.40,880334
992,58.23,888433
989,60.42,894958
993,62.12,910251
993,64.32,924547
997,66.47,942335
995,68.65,955210
999,70.78,972877
1000,72.51,985232
1001,74.83,1001607
1003,76.75,1016844
1006,79.03,1035468
1007,80.63,1047536
1006,83.08,1062649
1009,85.26,1080653
1009,87.50,1095495
1014,89.54,1115294
1013,91.80,1125946
1016,92.68,1134941
1016,90.79,1124588
1020,88.75,1116662
1021,86.32,1100861
1023,84.10,1087730
1024,82.11,1076062
1027,80.45,1067768
1030,79.31,1063568
1029,78.37,1056060
1032,77.72,1054812
1032,77.05,1049348
1036,76.41,1050200
1035,75.97,1045582
1039,75.62,1047913
1040,75.37,1046542
1043,75.13,1048437
1041,74.90,1045017
1046,74.79,1049285
1046,74.65,1048392
1051,74.53,1052946
1049,74.40,1049610
1053,74.33,1052559
1052,74.03,1050297
1055,73.68,1048288
1055,71.98,1036398
1058,69.67,1020551
1059,67.97,1008863
1059,65.51,991853
1059,61.47,964016
1061,57.53,936561
1064,53.54,909265
1061,49.43,880991
1065,45.24,868439
1061,42.24,856201
1065,38.78,845295
1063,35.65,831395
1067,32.77,821067
1063,29.88,807169
1066,25.60,777171
1061,20.26,735798
1060,16.07,705990
1061,12.48,689158
1056,9.38,672629
1046,6.83,655951
1067,4.93,661431
1070,3.36,655622
1050,2.31,638208
1063,1.90,644358
1062,1.42,640868
1056,0.99,635142
1061,0.71,636931
1057,0.53,633521
1059,0.24,633359
1056,0.04,630829
1058,0.00,631588
1056,0.00,630164
1053,0.00,628775
1057,0.00,630764
1054,0.00,629353
1057,0.04,631069
1048,0.05,625440
1053,0.10,629092
1048,0.11,626160
1054,0.13,629679
1045,0.13,623966
1051,0.17,628244
1048,0.17,626296
1052,0.21,629102
1048,0.23,626372
1045,0.27,624933
1045,0.31,624714
1045,0.37,625068
1045,0.41,625474
1040,0.39,622326
1042,0.41,623819
1040,0.39,622106
1042,0.47,623966
1038,0.55,621934
1043,0.64,625339
1035,0.65,620316
1042,0.74,624952
1034,0.70,620097
1042,0.77,625264
1035,0.76,620767
1038,0.81,623180
1035,0.82,621144
1038,0.90,623630
1033,0.90,620324
1035,0.96,621675
1034,1.02,621746
1033,1.03,620745
1032,1.07,620396
1029,1.13,618769
1032,1.19,621238
1025,1.19,616832
1031,1.26,620967
1024,1.26,616253
1031,1.45,621962
1025,1.57,618270
1029,2.34,624928
1028,3.53,630089
1024,6.68,640346
1030,9.64,655132
1032,12.48,667655
1033,14.64,676667
1035,16.12,687736
1024,17.34,688431
1023,18.38,695713
1030,19.13,706696
1021,19.44,702841
1024,19.98,708750
1025,20.29,712578
1021,20.46,711270
1025,20.67,715083
1023,20.77,714546
1023,20.87,715642
1023,20.93,716096
1024,20.98,716959
1024,21.01,717527
1025,21.01,718083
1024,20.97,717425
1027,20.99,719446
1025,20.94,717312
1026,20.90,718181
1024,20.71,715111
1029,20.57,717004
1025,20.34,712355
1025,20.25,711940
1022,20.20,709244
1022,20.22,709911
1025,20.23,711784
1024,20.21,710786
1024,20.21,711262
1022,20.22,709466
1026,20.28,712644
1026,20.24,712420
1026,20.19,711787
1023,20.18,709716
1028,20.21,713289
1024,20.13,710360
1025,20.13,711171
1024,20.12,710302
1028,20.13,712988
1025,20.00,709608
1023,20.01,708921
1027,20.05,711614
1027,20.00,711391
1028,19.98,711675
1025,19.93,709322
1028,19.94,711603
1025,19.88,709262
1026,19.90,709570
1023,19.93,708094
1027,19.98,711108
1023,19.96,708376
1025,20.00,709583
1024,20.01,709250
1025,20.04,710373
1022,20.02,707789
1021,20.12,708157
1022,20.17,709445
1025,20.19,711341
1023,20.14,709666
1022,20.16,709005
1027,20.21,712744
1024,20.14,710575
1025,20.13,710839
1022,20.10,708835
1026,20.16,712095
1022,20.11,709046
1024,20.16,710519
1022,20.18,709421
1025,20.22,711917
1021,20.16,708771
1023,20.20,710200
1024,20.20,711020
1023,20.16,709965
1030,20.19,714536
1024,20.07,709984
1026,19.96,709949
1022,19.73,705967
1025,19.63,706760
1026,19.48,706701
1026,19.27,705086
1024,18.84,699960
1024,18.51,697749
1023,18.17,694400
1025,17.85,693521
1024,17.49,689605
1021,17.26,685978
1026,17.14,688301
1026,16.84,686508
1022,16.65,682072
1023,16.66,682598
1025,16.64,684251
1024,16.54,682169
1023,16.51,681681
1023,16.52,681404
1024,16.55,682481
1024,16.52,682255
1021,16.53,680444
1024,16.59,682524
1024,16.57,682535
1022,16.63,681705
1024,16.82,684783
1024,16.84,684518
1021,16.79,682283
1024,16.81,684544
1024,16.77,684277
1023,16.70,683336
1021,16.74,681707
1021,16.87,682777
1023,16.89,684179
1023,16.89,684104
1022,17.00,684234
1023,17.19,686637
1022,17.27,686540
1020,17.37,685654
1020,17.48,686776
1022,17.60,688917
1023,17.61,690392
1020,17.57,687578
1020,17.66,688594
1022,17.72,690072
1021,17.69,689347
1018,17.71,686890
1021,17.81,689969
1022,17.80,690513
1020,17.64,688142
1018,17.45,685113
1019,16.90,681706
1022,16.28,678803
1019,14.74,665510
1014,13.27,656836
1010,11.70,648645
1006,10.74,642287
1018,10.00,648417
1024,8.99,648794
1015,7.52,637266
1015,6.84,635153
1019,6.17,635528
1012,5.00,626551
1018,3.83,625070
1018,2.96,620613
1007,2.19,609950
1019,1.60,614842
1012,1.15,607914
1016,0.84,609060
1009,0.47,603207
1009,0.11,601528
1012,0.00,602697
1012,0.00,602898
1009,0.00,600620
1005,0.00,598297
1009,0.00,600564
1007,0.00,599286
1008,0.00,600411
1000,0.00,595211
1006,0.00,599191
1001,0.00,596017
1006,0.00,599045
997,0.00,593089
1005,0.00,598484
1000,0.00,595121
999,0.07,595015
999,0.19,595244
998,0.28,595256
1000,0.37,596706
992,0.44,592081
998,0.50,596018
992,0.53,592726
998,0.57,596863
991,0.58,592279
999,0.59,597498
993,0.59,593657
993,0.58,593221
990,0.50,591395
993,0.38,592613
994,0.29,592837
973,0.21,579266
944,0.15,557618
913,0.05,535248
882,0.00,512681
851,0.00,489920
821,0.00,468742
793,0.00,448557
765,0.00,428042
738,0.00,413948
713,0.00,406334
690,0.00,399425
665,1.49,397859
649,8.62,413841
656,17.02,442262
668,11.36,429746
666,8.28,420607
664,12.48,431349
670,10.34,427983
668,8.16,421414
663,8.65,420137
658,9.47,420386
656,10.01,421047
655,10.28,421282
654,10.36,421167
654,10.37,421147
654,10.43,421313
654,10.45,421460
654,10.40,421281
655,10.43,421628
655,10.46,421664
655,10.37,421401
654,10.35,421184
655,10.40,421535
655,10.38,421442
654,10.31,421020
654,10.33,421138
655,10.36,421377
655,10.41,421579
655,10.36,421332
655,10.36,421585
655,10.34,421596
655,10.25,421405
655,10.22,421259
656,10.22,421414
656,10.26,421635
655,10.19,421227
655,10.14,420979
655,10.19,421231
656,10.26,421474
655,10.24,421317
655,10.22,421308
655,10.26,421263
655,10.24,421099
655,10.26,421045
655,10.28,421258
655,10.37,421416
654,10.34,421220
654,10.35,421250
655,10.38,421433
655,10.43,421530
654,10.42,421337
654,10.40,421328
654,10.48,421394
654,10.51,421467
654,10.47,421325
654,10.43,421367
654,10.50,421660
654,10.46,421346
654,10.50,421339
653,10.54,421350
653,10.64,421590
653,10.63,421351
653,10.56,421242
653,10.66,421417
653,10.72,421482
653,10.71,421550
653,10.60,421290
653,10.66,421290
653,10.60,421309
653,10.58,421350
653,10.56,421458
654,10.50,421345
653,10.53,421013
653,10.59,421259
653,10.60,421359
653,10.56,421403
653,10.54,421350
653,10.54,421295
653,10.59,421547
653,10.58,421255
653,10.66,421326
653,10.73,421519
652,10.74,421434
652,10.73,421237
652,10.72,421476
653,10.72,421642
653,10.59,421378
653,10.57,421071
652,10.73,421353
652,10.85,421592
652,10.78,421213
652,10.72,421212
652,10.77,421261
652,10.76,421327
652,10.78,421280
652,10.80,421543
653,10.85,421856
652,10.78,421533
652,10.72,421322
652,10.72,421322
652,10.77,421575
652,10.75,421455
653,10.72,421532
653,10.72,421642
653,10.64,421315
652,10.67,421223
653,10.63,421395
653,10.67,421543
652,10.70,421270
652,10.71,421248
652,10.71,421285
652,10.70,421265
651,10.71,420988
651,10.81,421103
651,10.95,421396
651,10.92,421359
651,10.87,421364
652,10.86,421504
652,10.91,421602
651,10.85,421365
652,10.79,421297
652,10.83,421481
651,10.81,421200
651,10.83,420952
650,10.91,421070
650,11.02,421477
649,11.02,421015
649,11.12,421126
650,11.10,421444
650,11.06,421594
650,10.98,421320
651,10.89,421208
651,10.95,421396
650,10.92,421150
650,10.96,421202
650,10.96,421207
650,11.02,421269
649,11.03,421048
649,11.06,420908
649,11.21,421289
649,11.21,421400
649,11.18,421253
649,11.18,421510
650,11.18,421673
650,11.06,421231
650,11.04,421219
650,11.02,421323
650,11.04,421432
650,11.06,421385
650,10.98,421315
650,11.02,421323
650,11.06,421227
649,11.14,421190
649,11.21,421378
649,11.26,421688
650,11.11,421312
650,11.05,421238
650,11.06,421331
650,11.06,421331
649,11.06,421122
650,11.06,421327
650,11.06,421490
650,11.02,421064
649,11.04,420956
649,11.13,421306
650,11.09,421270
649,11.14,421190
649,11.10,421181
649,11.20,421482
649,11.15,421371
649,11.15,421313
649,11.25,421441
649,11.29,421626
649,11.16,421286
650,11.16,421506
650,11.21,421663
650,11.11,421328
649,11.14,421294
649,11.10,421236
649,11.19,421444
649,11.13,421313
649,20.03,450907
668,21.13,462964
684,8.94,430288
675,6.51,420009
668,10.63,428060
669,11.53,430827
669,11.48,430551
668,11.59,430473
668,11.63,430455
668,11.64,430389
668,11.64,430439
668,11.64,430492
668,11.63,430457
668,11.67,430476
668,11.63,430319
667,11.67,430199
667,11.70,430286
667,11.79,430484
667,11.75,430517
667,11.70,430290
667,11.70,430389
667,11.79,430537
667,11.76,430347
666,11.81,430279
666,11.82,430297
666,11.83,430367
665,11.85,430028
665,11.94,430253
666,11.93,430532
667,11.87,430699
667,11.77,430315
666,11.81,430329
667,11.81,430521
671,14.57,439554
678,11.42,433929
675,9.88,428744
671,13.30,436175
674,12.92,436587
675,11.41,432772
673,11.73,432726
672,12.09,433403
672,12.21,433820
672,12.13,433446
672,12.10,433267
672,12.12,433422
672,12.16,433681
671,12.11,433205
671,12.20,433423
671,12.22,433482
671,12.20,433478
671,12.24,433329
671,12.31,433570
671,12.33,433507
671,12.29,433519
671,12.28,433384
671,13.47,436823
675,13.27,437701
676,11.67,433846
674,12.01,433972
675,12.58,435749
675,12.32,435272
675,12.29,435160
675,12.23,434788
675,12.20,434815
675,12.41,435352
675,12.53,435717
675,12.34,435288
675,12.28,435127
675,12.43,435524
675,12.18,434874
674,12.51,435421
676,12.44,435795
675,12.11,434785
674,12.30,434817
675,12.85,436558
676,12.12,434962
674,12.62,435711
675,12.68,436271
675,12.02,434513
675,12.37,435207
675,12.96,437055
676,12.14,434965
674,12.29,434796
675,12.53,435966
676,12.06,434749
674,12.38,435091
675,12.96,436755
676,12.18,435165
675,12.44,435400
675,12.42,435545
675,12.13,434832
675,12.13,434643
675,13.01,436871
675,12.05,434573
674,12.52,435194
675,13.07,437367
676,11.89,434459
674,12.11,434326
675,13.32,437718
676,11.81,434458
674,12.14,434410
674,13.09,437034
676,12.32,435494
675,12.01,434314
675,13.17,437337
676,12.14,435165
675,12.02,434344
675,12.77,436353
675,12.61,436032
675,12.38,435388
675,12.49,435681
675,12.24,435127
675,12.44,435490
675,12.45,435512
675,12.23,434888
675,12.29,435007
674,13.16,437157
676,12.32,435643
675,11.74,433675
674,12.96,436631
676,12.84,436838
676,11.87,434312
674,12.44,435282
675,12.40,435592
675,12.37,435420
675,12.40,435389
675,12.57,435685
675,12.55,435821
675,12.81,436562
675,12.21,435044
675,12.39,435265
675,12.55,435921
675,12.48,435649
670,6.51,417614
651,3.65,400036
634,8.18,406104
628,9.43,406870
617,6.25,392053
605,8.44,393508
598,10.77,398572
592,8.70,389098
583,9.35,387996
578,11.38,392712
574,10.92,389662
569,9.61,383011
563,10.78,384783
562,11.73,387678
559,9.89,380302
552,10.24,378584
550,13.04,387595
552,10.41,379109
546,9.66,374296
542,12.06,380916
544,11.97,381294
543,9.50,372728
538,10.89,375218
537,13.60,384282
540,12.10,380318
536,9.20,368845
532,11.34,374515
535,12.07,378336
537,9.50,370143
531,9.44,367587
529,12.58,377846
533,11.26,374876
532,8.65,365366
528,11.58,373874
529,13.33,380247
530,11.48,374427
528,10.35,369719
527,11.32,372617
528,11.99,375424
530,11.03,372567
527,10.24,368859
525,11.77,373475
527,11.99,374765
528,10.71,370657
527,11.46,372862
527,11.97,374623
527,11.72,373751
526,10.97,370915
525,11.12,371153
526,11.56,372959
527,10.93,371071
526,11.05,371070
524,11.86,373601
526,11.50,372652
525,10.81,370168
525,11.63,372922
526,11.79,373808
526,11.29,372114
525,11.45,372201
525,11.94,373876
526,11.31,372106
526,10.40,368966
525,11.53,372460
525,12.65,376308
526,11.96,374399
526,10.83,370432
525,10.89,370276
525,11.49,372318
525,11.95,373899
525,12.07,374309
524,12.11,374470
523,12.78,376768
524,13.10,377864
526,12.22,375026
526,11.50,372602
525,12.11,374600
525,12.21,374860
525,11.48,372384
525,11.03,370753
525,11.56,372573
526,11.69,373393
526,11.09,371348
524,11.54,372482
524,12.19,374726
526,11.52,372688
525,10.77,370002
524,12.10,374419
525,13.07,377852
528,11.39,373100
526,9.55,366043
523,10.93,370389
526,12.03,374423
528,9.71,367294
524,9.43,365239
523,12.32,375169
526,11.11,371517
526,8.97,364245
524,10.24,368026
526,11.38,372249
528,9.97,368070
524,9.78,366429
524,11.45,372197
526,10.96,370952
526,9.35,365402
524,11.25,371501
525,12.77,376745
527,11.23,372055
524,10.59,369244
523,12.03,374172
527,11.55,373141
526,10.08,367751
524,11.36,371887
525,12.13,374517
526,10.30,368522
524,10.00,367188
525,11.26,371529
526,10.61,369856
526,9.91,367242
524,10.83,370062
523,11.82,373447
521,11.99,374056
508,15.61,386488
493,35.96,466389
524,67.32,614393
584,68.45,644106
652,70.55,681148
716,72.44,713352
778,70.82,748804
839,70.02,811218
897,70.48,885692
954,70.51,930219
1001,68.71,960951
1025,64.87,958871
1022,61.92,935925
994,60.07,897497
949,59.28,867957
900,59.37,850262
852,60.69,799875
802,62.54,746842
751,63.36,688697
701,62.36,669664
645,61.04,644976
583,60.11,615092
539,80.23,658263
520,89.46,670107
504,89.17,669418
487,89.13,669302
475,89.08,669192
469,89.11,669256
482,88.41,667579
508,85.63,660908
538,84.37,667888
564,88.62,698161
584,92.09,723224
604,93.69,742110
622,94.23,752842
642,91.00,752480
662,82.55,731650
675,79.46,725064
694,81.41,738478
723,83.91,758396
748,85.21,772811
766,86.32,797020
779,87.29,816146
793,87.88,835889
816,87.93,862618
844,87.44,893404
869,86.63,919500
890,85.71,940039
907,84.93,958514
924,84.46,975956
942,83.98,995710
967,83.38,1020960
991,82.80,1044094
1009,82.18,1059862
1026,81.58,1074352
1046,80.92,1092314
1068,80.22,1097996
1090,79.25,1096461
1110,77.99,1091975
1126,76.92,1087095
1138,76.06,1082970
1155,75.32,1080364
1181,74.23,1076477
1206,72.93,1075374
1220,71.83,1080485
1231,70.40,1081532
1247,68.99,1090108
1262,67.46,1098237
1275,66.01,1104894
1297,64.46,1118794
1319,62.57,1115078
1331,60.49,1095876
1335,58.62,1083796
1344,57.05,1073865
1358,55.58,1072705
1374,53.96,1079896
1392,52.09,1089345
1404,50.14,1094678
1402,48.31,1089185
1402,46.89,1085926
1415,45.87,1096447
1438,44.68,1110487
1451,42.87,1114340
1452,41.24,1111613
1449,40.01,1107668
1451,39.21,1102403
1462,34.72,1073970
1470,26.19,1021098
1476,17.37,970272
1472,11.07,920109
1451,6.90,876424
1420,4.12,839558
1387,2.69,812226
1349,0.77,782533
1298,0.00,758914
1251,0.00,735016
1210,0.00,714129
1173,0.00,696248
1137,0.00,679563
1101,0.00,658508
1067,0.00,637049
1030,0.00,613980
997,0.00,593015
962,0.07,570611
926,2.00,554010
872,6.86,536460
839,16.37,544991
856,28.42,650052
898,39.59,764439
896,49.98,828164
862,59.51,808896
867,67.00,836463
896,71.58,889509
903,74.95,911670
893,78.75,918186
898,82.35,938519
921,85.23,975910
933,87.36,1000478
926,89.85,1002837
929,93.50,1021737
954,97.09,1071390
970,99.14,1103687
965,100.77,1104593
965,103.00,1120520
988,104.54,1163415
1009,105.06,1197102
1009,105.69,1201542
1005,106.23,1199359
1023,106.24,1224487
1049,105.82,1258278
1054,105.49,1262204
1048,105.04,1252178
1061,103.87,1255520
1088,102.33,1259253
1098,100.78,1254548
1093,99.59,1244144
1102,97.74,1235708
1123,95.15,1227109
1131,93.02,1214933
1132,90.95,1199927
1140,88.27,1182117
1154,85.63,1165607
1163,83.67,1152141
1170,81.46,1135463
1177,79.08,1117056
1183,77.27,1102860
1193,75.84,1092735
1205,74.48,1087707
1209,73.38,1082278
1212,72.59,1078449
1224,71.71,1084463
1240,70.58,1092414
1241,69.41,1085776
1238,68.74,1078698
1254,68.06,1093487
1272,66.96,1106995
1266,65.86,1094301
1261,65.32,1085567
1285,64.76,1107751
1301,63.61,1118232
1286,62.59,1096280
1284,62.28,1092258
1313,61.77,1113431
1320,60.63,1102652
1302,59.89,1095231
1311,59.71,1101491
1338,58.98,1084360
1334,57.90,1080829
1320,57.45,1083398
1337,57.26,1076904
1358,56.44,1075553
1348,55.39,1066629
1342,54.94,1065662
1363,54.53,1073363
1373,53.30,1077306
1363,52.34,1065765
1368,51.98,1068988
1384,51.34,1080777
1382,50.40,1076614
1379,49.85,1071807
1392,49.50,1082857
1400,48.74,1088283
1394,47.91,1080694
1400,47.50,1085413
1413,46.91,1096296
1409,46.13,1090999
1406,45.73,1086984
1421,45.43,1100889
1428,44.74,1105333
1416,44.07,1093310
1420,43.95,1097138
1437,43.64,1108555
1435,42.84,1105955
1430,42.40,1102446
1441,42.22,1108009
1448,41.63,1110271
1441,41.08,1105764
1447,40.87,1108328
1456,40.49,1112122
1448,39.95,1107027
1449,39.96,1107720
1462,40.07,1114270
1459,39.84,1111568
1457,39.75,1109820
1473,39.73,1117517
1475,39.39,1116061
1464,39.13,1108544
1474,39.35,1115317
1487,39.25,1121381
1478,38.83,1113412
1474,38.83,1111444
1489,38.89,1120023
1490,38.49,1117799
1482,38.15,1110787
1490,38.12,1115143
1498,37.87,1117868
1493,37.43,1112082
1496,37.24,1112109
1504,37.03,1116105
1502,36.42,1110611
1499,36.18,1107032
1507,36.26,1112437
1509,36.12,1113459
1506,36.75,1115534
1511,37.98,1126495
1518,38.79,1135783
1516,39.01,1135539
1513,39.37,1136413
1522,39.84,1144094
1529,40.18,1149488
1525,40.43,1148280
1523,40.96,1148581
1533,41.46,1155986
1539,41.34,1159421
1532,40.62,1152599
1528,34.51,1116587
1531,24.37,1064153
1534,15.80,992395
1526,10.36,946628
1503,6.60,906100
1472,3.87,867177
1438,2.54,839096
1402,0.73,808653
1360,0.00,783908
1317,0.00,767202
1274,0.00,746673
1235,0.00,726518
1199,0.00,708480
1162,0.00,690887
1125,0.00,673816
1092,0.00,652756
1056,0.00,630619
1022,0.00,608689
987,0.00,586746
954,0.00,564619
926,0.27,545509
948,2.41,571710
974,11.12,620001
990,23.56,717881
956,37.26,787680
951,49.62,845068
970,57.57,871077
951,62.64,884709
972,68.13,929092
963,71.90,945669
966,75.05,968114
980,79.19,1008510
965,82.75,1014526
980,85.92,1051748
980,89.73,1076059
982,93.86,1097391
989,97.21,1121903
987,101.07,1139263
999,103.53,1172793
995,103.50,1166721
999,100.93,1155195
1005,97.01,1142551
1006,93.87,1127811
1012,90.86,1120445
1012,88.59,1105643
1019,86.43,1099886
1022,84.39,1089603
1023,82.61,1077661
1028,80.97,1071963
1030,78.70,1059335
1034,77.01,1051782
1033,75.18,1038552
1039,73.42,1032457
